make,model,manufactured,reg_date,type_of_vehicle,category,transmission,power,engine_cap,no_of_owners,depreciation,coe,dereg_value,mileage,omv,arf,price,registration_year
bmw,216i,2020.0,2020-10-22,mpv,parf car,auto,80.0,1499.0,1.0,17120.0,36534,51002.0,56200.0,32724.0,37814.0,125000.0,2020
porsche,cayenne,2011.0,2011-11-24,suv,coe car,auto,220.0,3598.0,3.0,17400.0,66387,48381.0,165000.0,81038.0,81038.0,126800.0,2011
,harrier,2020.0,2020-12-09,suv,"parf car, consignment car, hybrid cars",auto,160.0,2487.0,3.0,21440.0,39000,59066.0,84854.0,45328.0,45460.0,159998.0,2020
peugeot,e-2008,2022.0,2022-08-30,suv,"parf car, premium ad car, electric cars",auto,97.0,,1.0,15500.0,78899,63119.0,35000.0,35694.0,,124888.0,2022
,forester,2017.0,2017-11-17,suv,"parf car, premium ad car",auto,110.0,1995.0,1.0,14700.0,57414,28356.0,141000.0,13399.0,13399.0,57000.0,2017
volkswagen,golf,2019.0,2019-07-24,hatchback,parf car,auto,92.0,1395.0,2.0,15100.0,26667,28176.0,62000.0,19702.0,19702.0,85700.0,2019
bentley,continental,2020.0,2021-03-09,sports car,"parf car, rare & exotic, premium ad car, low mileage car",auto,404.0,3996.0,3.0,76620.0,51900,339746.0,21000.0,242257.0,408063.0,720000.0,2021
mitsubishi,canter,2021.0,2021-07-19,truck,-,auto,,2998.0,1.0,11500.0,37000,25667.0,21839.0,33072.0,1654.0,79800.0,2021
suzuki,swift,2020.0,2021-01-13,hatchback,"opc car, parf car, low mileage car",manual,103.0,1371.0,2.0,15070.0,32001,37046.0,15988.0,20939.0,21315.0,109800.0,2021
mercedes-benz,e250,2010.0,2010-06-09,sports car,"coe car, low mileage car",auto,150.0,1796.0,6.0,13830.0,33568,19368.0,117982.0,55878.0,55878.0,79800.0,2010
opel,grandland,2018.0,2020-09-29,suv,parf car,auto,96.0,1199.0,1.0,13290.0,36502,48567.0,78000.0,30386.0,34541.0,99800.0,2020
maserati,ghibli,2016.0,2016-06-23,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,243.0,2979.0,1.0,24610.0,49000,83236.0,149332.0,83464.0,122236.0,110800.0,2016
kia,stonic,2019.0,2020-07-16,suv,"opc car, parf car, premium ad car",auto,88.0,998.0,1.0,11450.0,16520,15984.0,62000.0,18090.0,8090.0,72800.0,2020
nissan,nv350,2019.0,2019-04-10,van,premium ad car,manual,,2488.0,2.0,11160.0,27021,13022.0,62000.0,25557.0,1278.0,53800.0,2019
maserati,granturismo,2013.0,2013-05-14,sports car,"coe car, premium ad car, low mileage car",auto,298.0,4244.0,3.0,20460.0,109948,87958.0,110000.0,98323.0,98323.0,180000.0,2013
toyota,alphard,2017.0,2017-10-04,mpv,parf car,auto,134.0,2493.0,1.0,33690.0,48005,51796.0,91000.0,45233.0,55327.0,138888.0,2017
volkswagen,touran,2020.0,2020-11-27,mpv,"parf car, low mileage car",auto,110.0,1395.0,1.0,17660.0,41503,52879.0,21000.0,31189.0,35665.0,129000.0,2020
toyota,alphard,2008.0,2009-06-12,mpv,coe car,auto,125.0,2362.0,2.0,14720.0,31553,13676.0,250000.0,42221.0,42221.0,63800.0,2009
hyundai,avante,2022.0,2022-04-25,mid-sized sedan,parf car,auto,90.0,1598.0,1.0,15680.0,72996,61147.0,25000.0,19432.0,5000.0,125800.0,2022
rolls-royce,cullinan,2022.0,2022-06-28,suv,"parf car, rare & exotic, low mileage car",auto,420.0,6749.0,1.0,153590.0,106001,828608.0,1400.0,479191.0,994221.0,1698888.0,2022
skoda,octavia,2021.0,2023-04-03,mid-sized sedan,"parf car, premium ad car, low mileage car",auto,180.0,1984.0,1.0,21940.0,116201,129019.0,7000.0,31171.0,35640.0,210988.0,2023
honda,vezel,2016.0,2016-06-23,suv,parf car,auto,96.0,1496.0,1.0,14770.0,47889,14878.0,93000.0,20132.0,10185.0,33700.0,2016
land rover,range,2017.0,2017-10-27,suv,"parf car, premium ad car, low mileage car",auto,184.0,1997.0,2.0,25690.0,48109,78347.0,60000.0,69327.0,96789.0,130800.0,2017
bmw,328i,2012.0,2012-03-01,luxury sedan,"coe car, premium ad car",auto,180.0,1997.0,3.0,14740.0,60586,44734.0,158590.0,44138.0,44138.0,108800.0,2012
kia,cerato,2018.0,2018-10-31,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,15100.0,28000,24791.0,97655.0,18232.0,18232.0,74000.0,2018
mercedes-benz,e200,2017.0,2017-11-06,luxury sedan,"parf car, premium ad car",auto,135.0,1991.0,1.0,23120.0,48109,58607.0,97785.0,52579.0,66643.0,106800.0,2017
mitsubishi,evolution,2005.0,2005-11-18,sports car,coe car,auto,206.0,1997.0,4.0,110840.0,60519,8124.0,153000.0,42978.0,47276.0,148800.0,2005
nissan,gtr,2008.0,2008-09-04,sports car,"coe car, low mileage car",auto,353.0,3799.0,6.0,66740.0,37906,15329.0,90000.0,53970.0,53970.0,269888.0,2008
honda,hr-v,2019.0,2019-11-28,suv,"parf car, premium ad car",auto,96.0,1496.0,2.0,14630.0,30000,34399.0,97000.0,23125.0,24375.0,90800.0,2019
volkswagen,touran,2011.0,2011-09-28,mpv,coe car,auto,103.0,1390.0,3.0,13210.0,22069,8283.0,128266.5,21886.0,21886.0,24800.0,2011
toyota,hiace,2021.0,2021-12-17,van,premium ad car,auto,,1998.0,1.0,10360.0,27096,20341.0,44800.0,28291.0,1415.0,77800.0,2021
bmw,520i,2019.0,2019-09-24,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,135.0,1998.0,2.0,22660.0,37000,69324.0,49000.0,52437.0,66387.0,152800.0,2019
skoda,kodiaq,2020.0,2020-10-29,suv,"parf car, premium ad car",auto,132.0,1984.0,1.0,19810.0,40990,57922.0,78168.0,36610.0,43254.0,144800.0,2020
,altis,2014.0,2014-05-08,mid-sized sedan,"coe car, premium ad car",auto,90.0,1598.0,2.0,12260.0,39241,38273.0,115308.0,18759.0,13759.0,59800.0,2014
toyota,prius,2017.0,2017-04-20,hatchback,"parf car, premium ad car, hybrid cars",auto,90.0,1797.0,3.0,16800.0,51000,16981.0,81000.0,25696.0,5000.0,48888.0,2017
hino,gh8jrma,2016.0,2016-11-03,truck,-,manual,,7684.0,1.0,27570.0,42493,10128.0,98000.0,56407.0,2821.0,65800.0,2016
mazda,3,2021.0,2021-08-16,mid-sized sedan,"parf car, hybrid cars",auto,88.0,1496.0,1.0,14210.0,41801,33843.0,32000.0,20116.0,5163.0,104500.0,2021
,cerato,2015.0,2015-11-13,mid-sized sedan,parf car,auto,95.0,1591.0,1.0,14280.0,56001,16796.0,168000.0,17762.0,17762.0,26800.0,2015
volkswagen,golf,2009.0,2009-09-28,sports car,coe car,auto,155.0,1984.0,4.0,16600.0,37941,20062.0,149838.0,32373.0,32373.0,87800.0,2009
suzuki,jimny,2021.0,2021-05-28,suv,parf car,auto,75.0,1462.0,1.0,15580.0,41801,41858.0,61275.0,17071.0,17071.0,116800.0,2021
toyota,vios,2010.0,2011-01-19,mid-sized sedan,"coe car, premium ad car",auto,80.0,1497.0,6.0,10110.0,33140,20592.0,139831.5,12306.0,12306.0,62800.0,2011
mini,one,2011.0,2011-10-07,hatchback,coe car,auto,72.0,1598.0,5.0,13420.0,19922,6473.0,137800.0,18835.0,18835.0,21800.0,2011
volvo,xc60,2018.0,2019-07-12,suv,"parf car, premium ad car",auto,235.0,1969.0,1.0,24080.0,47000,64468.0,66888.0,46563.0,57189.0,150800.0,2019
bmw,alpina,2014.0,2017-08-29,sports car,"parf car, premium ad car, low mileage car",auto,301.0,2979.0,2.0,31500.0,52751,114282.0,41888.0,98782.0,149808.0,175888.0,2017
mercedes-benz,c180,2017.0,2017-07-13,luxury sedan,"parf car, premium ad car, low mileage car",auto,115.0,1595.0,2.0,21230.0,50110,40814.0,48000.0,37239.0,44135.0,82800.0,2017
hyundai,avante,2009.0,2009-08-26,mid-sized sedan,coe car,auto,89.0,1591.0,5.0,9720.0,25525,12028.0,149838.0,11657.0,4703.0,45800.0,2009
bmw,x2,2018.0,2020-01-06,suv,parf car,auto,141.0,1998.0,2.0,17260.0,36000,63470.0,62000.0,47083.0,57917.0,125000.0,2020
toyota,sienta,2019.0,2020-11-12,mpv,"parf car, sgcarmart warranty cars",auto,79.0,1496.0,1.0,15290.0,35990,36201.0,45000.0,17504.0,17504.0,106800.0,2020
bmw,335i,2011.0,2011-10-31,sports car,"coe car, direct owner sale",auto,225.0,2979.0,6.0,15070.0,58124,41961.0,128266.5,58251.0,58251.0,108800.0,2011
bmw,520i,2018.0,2019-03-28,luxury sedan,"parf car, premium ad car",auto,135.0,1998.0,1.0,22010.0,39401,63689.0,86533.0,51135.0,64043.0,137388.0,2019
porsche,boxster,2009.0,2009-10-13,sports car,"coe car, consignment car, low mileage car",auto,228.0,3436.0,6.0,27390.0,39563,19630.0,125000.0,82345.0,82345.0,135888.0,2009
bmw,x1,2018.0,2019-01-31,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,103.0,1499.0,1.0,18030.0,33989,44666.0,80867.0,35224.0,41314.0,104200.0,2019
mercedes-benz,a200,2017.0,2018-02-07,hatchback,"parf car, low mileage car, sgcarmart warranty cars",auto,115.0,1595.0,2.0,17190.0,45289,34576.0,60000.0,25561.0,27786.0,76588.0,2018
mercedes-benz,e250,2010.0,2011-04-15,luxury sedan,"coe car, sgcarmart warranty cars",auto,150.0,1796.0,4.0,15070.0,47316,32330.0,155000.0,57652.0,57652.0,103000.0,2011
subaru,xv,2015.0,2016-02-29,suv,parf car,auto,84.0,1600.0,2.0,13620.0,43000,15740.0,98921.0,15274.0,15274.0,30888.0,2016
mercedes-benz,cla180,2017.0,2017-08-10,stationwagon,parf car,auto,90.0,1595.0,2.0,19360.0,45201,34802.0,93999.0,31880.0,31632.0,76800.0,2017
opel,astra,2017.0,2017-10-30,stationwagon,"parf car, premium ad car",auto,77.0,999.0,2.0,12920.0,41617,17968.0,104141.0,20749.0,6049.0,46600.0,2017
volkswagen,golf,2010.0,2010-04-01,sports car,"coe car, premium ad car",auto,155.0,1984.0,5.0,14290.0,35416,20522.0,139831.5,31549.0,31549.0,82800.0,2010
mercedes-benz,amg,2017.0,2018-09-05,suv,parf car,auto,115.0,1595.0,2.0,20110.0,32809,42898.0,72800.0,35484.0,41678.0,105800.0,2018
bmw,535i,2010.0,2011-01-26,luxury sedan,"coe car, premium ad car",auto,225.0,2979.0,6.0,20620.0,40714,26023.0,139831.5,56117.0,56117.0,131800.0,2011
mitsubishi,attrage,2016.0,2017-01-24,mid-sized sedan,"parf car, premium ad car",auto,57.0,1193.0,2.0,11540.0,50101,15285.0,98000.0,13671.0,5000.0,30800.0,2017
bmw,216i,2022.0,2022-11-16,luxury sedan,"parf car, premium ad car, low mileage car",auto,80.0,1499.0,1.0,17270.0,87235,87775.0,7990.0,33558.0,23982.0,154800.0,2022
bmw,116i,2012.0,2013-03-28,hatchback,"coe car, low mileage car",auto,100.0,1598.0,5.0,12490.0,85845,75450.0,100000.0,26521.0,19130.0,109800.0,2013
nissan,nv200,2020.0,2021-06-04,van,premium ad car,auto,,1597.0,1.0,10180.0,31316,21827.0,48000.0,20910.0,1046.0,70988.0,2021
hyundai,avante,2021.0,2021-10-08,mid-sized sedan,"parf car, premium ad car",auto,90.0,1598.0,2.0,15480.0,48000,40485.0,28553.0,21545.0,7163.0,116800.0,2021
audi,q5,2014.0,2015-04-30,suv,"parf car, direct owner sale, low mileage car",auto,165.0,1984.0,2.0,20210.0,78001,33018.0,76000.0,44914.0,54880.0,41888.0,2015
volkswagen,jetta,2015.0,2015-08-06,mid-sized sedan,"parf car, premium ad car",auto,90.0,1390.0,2.0,14170.0,55889,16989.0,110000.0,19307.0,19307.0,25800.0,2015
porsche,911,2022.0,2022-07-25,sports car,"parf car, rare & exotic",auto,283.0,2981.0,1.0,75020.0,107800,278880.0,20500.0,144024.0,256853.0,730888.0,2022
volkswagen,sharan,2015.0,2015-11-09,mpv,"parf car, premium ad car",auto,147.0,1984.0,1.0,15230.0,62140,33424.0,110000.0,37823.0,44953.0,43800.0,2015
mitsubishi,lancer,2009.0,2010-01-04,mid-sized sedan,"coe car, premium ad car",auto,79.0,1584.0,4.0,10250.0,32416,17016.0,149838.0,13405.0,13405.0,53800.0,2010
,vezel,2016.0,2016-07-29,suv,parf car,auto,96.0,1496.0,3.0,13940.0,45504,15778.0,85000.0,20613.0,10859.0,33800.0,2016
kia,cerato,2017.0,2018-01-05,mid-sized sedan,parf car,auto,95.0,1591.0,2.0,12230.0,38200,20473.0,72800.0,11854.0,11854.0,46800.0,2018
toyota,rav4,2019.0,2019-04-05,suv,"parf car, direct owner sale",auto,127.0,1987.0,2.0,23480.0,33989,39119.0,59000.0,29506.0,33309.0,125800.0,2019
honda,freed,2021.0,2021-09-24,mpv,"parf car, hybrid cars",auto,101.0,1496.0,2.0,18740.0,56001,52021.0,30167.0,27162.0,15027.0,143944.0,2021
mercedes-benz,e250,2009.0,2010-01-28,luxury sedan,"coe car, premium ad car",auto,150.0,1796.0,5.0,13700.0,39313,21811.0,189000.0,52994.0,52994.0,76000.0,2010
toyota,corolla,2009.0,2009-04-22,mid-sized sedan,"coe car, premium ad car",auto,80.0,1598.0,3.0,9750.0,26175,12291.0,149838.0,17500.0,17500.0,45800.0,2009
mercedes-benz,e250,2016.0,2017-06-28,luxury sedan,parf car,auto,155.0,1991.0,1.0,23360.0,50110,64543.0,134000.0,57731.0,75916.0,108800.0,2017
honda,freed,2018.0,2019-03-27,mpv,"parf car, hybrid cars",auto,101.0,1496.0,2.0,16350.0,37620,31689.0,78000.0,27440.0,20416.0,85800.0,2019
mercedes-benz,e200,2017.0,2017-12-26,luxury sedan,"parf car, premium ad car",auto,135.0,1991.0,1.0,22780.0,49996,63082.0,69000.0,54744.0,70540.0,113800.0,2017
kia,cerato,2008.0,2008-09-24,mid-sized sedan,coe car,auto,89.0,1591.0,3.0,11180.0,32339,13830.0,145000.0,10980.0,10980.0,47800.0,2008
ud,trucks,2017.0,2017-12-11,truck,premium ad car,auto,,10837.0,2.0,21730.0,57701,20124.0,258942.0,76122.0,3807.0,75800.0,2017
mitsubishi,attrage,2018.0,2019-01-07,mid-sized sedan,"parf car, premium ad car",auto,59.0,1193.0,2.0,11900.0,16686,11116.0,76700.0,13299.0,5000.0,56800.0,2019
mitsubishi,triton,2007.0,2008-02-01,truck,coe car,manual,,2477.0,2.0,11720.0,29672,10023.0,147000.0,19862.0,21849.0,39600.0,2008
,forester,2016.0,2016-05-03,suv,parf car,auto,177.0,1998.0,3.0,18900.0,47000,19251.0,101000.0,18941.0,18941.0,45000.0,2016
toyota,estima,2008.0,2008-05-14,mpv,"coe car, premium ad car, low mileage car",auto,125.0,2362.0,1.0,12980.0,38712,15145.0,110000.0,26095.0,18267.0,50800.0,2008
honda,city,2021.0,2021-08-26,mid-sized sedan,"parf car, premium ad car",auto,89.0,1498.0,1.0,14670.0,47821,47687.0,36300.0,19055.0,19055.0,111988.0,2021
toyota,estima,2009.0,2009-06-09,mpv,"coe car, premium ad car, sgcarmart warranty cars",auto,125.0,2362.0,6.0,14130.0,35411,17269.0,160000.0,35152.0,35152.0,68900.0,2009
mercedes-benz,c180,2016.0,2016-06-28,luxury sedan,parf car,auto,115.0,1595.0,2.0,18740.0,56000,30995.0,98222.0,35890.0,37246.0,53800.0,2016
toyota,hiace,2018.0,2018-08-31,van,premium ad car,auto,,2754.0,1.0,16380.0,25729,10834.0,78000.0,33430.0,1672.0,68988.0,2018
toyota,hiace,2020.0,2021-01-29,van,premium ad car,auto,,2754.0,1.0,14660.0,33269,21520.0,42000.0,27279.0,1364.0,94800.0,2021
,alphard,2023.0,2023-12-21,mpv,"parf car, rare & exotic, almost new car, hybrid cars",auto,184.0,2487.0,1.0,30100.0,110001,128016.0,9000.0,50712.0,53353.0,306800.0,2023
ferrari,california,2014.0,2015-01-16,sports car,"parf car, premium ad car, low mileage car",auto,412.0,3855.0,6.0,,75200,230430.0,43888.0,268154.0,454678.0,388888.0,2015
byd,atto,2022.0,2022-07-28,suv,"parf car, premium ad car, low mileage car, electric cars",auto,150.0,,1.0,18450.0,110003,89328.0,16000.0,34000.0,,149888.0,2022
jaguar,xj,2015.0,2015-12-14,luxury sedan,parf car,auto,177.0,1999.0,3.0,23080.0,60001,62085.0,110000.0,69201.0,96562.0,82800.0,2015
honda,hr-v,2020.0,2020-11-12,suv,parf car,auto,96.0,1496.0,1.0,14780.0,37334,41922.0,56800.0,23400.0,24760.0,104800.0,2020
toyota,camry,2016.0,2016-10-18,luxury sedan,"parf car, low mileage car",auto,133.0,2494.0,1.0,15280.0,53001,31077.0,37114.0,29296.0,33015.0,48998.0,2016
toyota,alphard,2015.0,2015-12-14,mpv,"parf car, premium ad car",auto,134.0,2493.0,2.0,34270.0,58190,26902.0,150000.0,29347.0,33086.0,67800.0,2015
mazda,3,2017.0,2017-12-18,mid-sized sedan,parf car,auto,88.0,1496.0,3.0,12480.0,42801,21228.0,106000.0,15108.0,10108.0,47800.0,2017
mercedes-benz,e200,2010.0,2010-08-03,luxury sedan,"coe car, premium ad car",auto,135.0,1796.0,3.0,12540.0,32914,19920.0,139831.5,53923.0,53923.0,75888.0,2010
mercedes-benz,e200,2018.0,2018-06-07,luxury sedan,"parf car, premium ad car",auto,135.0,1991.0,3.0,22090.0,37605,61637.0,134000.0,55451.0,71812.0,123800.0,2018
audi,q8,2021.0,2023-09-04,suv,"parf car, almost new car, low mileage car, hybrid cars",auto,449.0,3996.0,1.0,68140.0,131000,266144.0,2500.0,98027.0,193687.0,688800.0,2023
toyota,harrier,2020.0,2021-01-19,suv,"parf car, hybrid cars",auto,160.0,2487.0,1.0,22440.0,49001,61907.0,98188.0,45328.0,40460.0,164800.0,2021
opel,insignia,2020.0,2021-09-03,luxury sedan,"parf car, direct owner sale",auto,121.0,1490.0,1.0,13280.0,60001,64170.0,48000.0,25948.0,28328.0,110000.0,2021
bmw,530e,2017.0,2017-10-31,luxury sedan,"parf car, premium ad car, low mileage car, hybrid cars",auto,185.0,1998.0,2.0,22660.0,49996,49724.0,52625.0,52632.0,51738.0,98800.0,2017
mercedes-benz,a200,2018.0,2019-03-18,hatchback,parf car,auto,120.0,1332.0,1.0,19460.0,35403,42644.0,57800.0,32046.0,36865.0,111000.0,2019
kia,niro,2017.0,2017-08-23,suv,"parf car, hybrid cars",auto,103.0,1580.0,1.0,16960.0,53711,19525.0,85376.0,27110.0,5000.0,53888.0,2017
honda,n-van,2023.0,2024-07-15,van,"almost new car, premium ad car",auto,,658.0,1.0,8840.0,60847,48678.0,5200.0,15892.0,795.0,87800.0,2024
honda,vezel,2015.0,2016-01-04,suv,"parf car, premium ad car",auto,96.0,1496.0,3.0,15240.0,54301,12804.0,89000.0,18754.0,8754.0,26800.0,2016
mitsubishi,canter,2019.0,2020-01-13,truck,direct owner sale,auto,,2998.0,1.0,16330.0,23200,12757.0,62000.0,33460.0,1673.0,89800.0,2020
mercedes-benz,e200,2018.0,2019-01-18,luxury sedan,parf car,auto,135.0,1991.0,1.0,22520.0,32302,64523.0,113000.0,55386.0,71695.0,135800.0,2019
rolls-royce,ghost,2012.0,2012-08-10,luxury sedan,"coe car, rare & exotic, premium ad car, low mileage car",auto,420.0,6592.0,3.0,64730.0,102078,81495.0,54000.0,372560.0,372560.0,516800.0,2012
mercedes-benz,c180,2016.0,2016-07-08,luxury sedan,"parf car, premium ad car",auto,115.0,1595.0,2.0,26770.0,47000,30858.0,162667.0,34493.0,35291.0,72800.0,2016
bmw,323i,2011.0,2011-08-11,luxury sedan,"coe car, consignment car",auto,140.0,2497.0,5.0,12590.0,57955,41331.0,150000.0,50818.0,50818.0,89800.0,2011
bentley,continental,2007.0,2010-07-27,sports car,"imported used vehicle, coe car, low mileage car",auto,412.0,5998.0,2.0,30360.0,35411,17279.0,79000.0,149042.0,149042.0,148800.0,2010
nissan,sylphy,2015.0,2016-02-19,mid-sized sedan,parf car,auto,85.0,1598.0,2.0,14090.0,46651,16790.0,95000.0,16283.0,16283.0,31800.0,2016
nissan,nv200,2020.0,2021-04-09,van,direct owner sale,auto,,1598.0,2.0,9800.0,34599,23584.0,39500.0,18519.0,926.0,66800.0,2021
nissan,qashqai,2017.0,2017-10-31,suv,"parf car, low mileage car",auto,85.0,1197.0,2.0,13730.0,42902,23152.0,61500.0,19750.0,14750.0,50800.0,2017
honda,civic,2006.0,2006-04-01,mid-sized sedan,"coe car, low mileage car",auto,114.0,1998.0,6.0,14890.0,50932,8037.0,158000.0,22413.0,24655.0,23500.0,2006
hyundai,tucson,2021.0,2021-10-14,suv,"parf car, premium ad car, hybrid cars",auto,169.0,1598.0,1.0,21350.0,70200,66872.0,55000.0,31100.0,20540.0,166800.0,2021
mazda,3,2018.0,2018-05-16,mid-sized sedan,"parf car, premium ad car",auto,88.0,1496.0,1.0,14230.0,38941,24698.0,100704.0,14526.0,14526.0,63000.0,2018
toyota,previa,2017.0,2017-05-08,mpv,"parf car, consignment car, low mileage car",auto,125.0,2362.0,2.0,24580.0,44100,35987.0,38000.0,34489.0,40285.0,86000.0,2017
volkswagen,golf,2018.0,2018-07-31,hatchback,"parf car, low mileage car",auto,81.0,999.0,1.0,13670.0,32699,25129.0,45166.0,17008.0,17008.0,63800.0,2018
nissan,serena,2019.0,2020-03-14,mpv,"parf car, hybrid cars",auto,100.0,1198.0,1.0,19800.0,38889,40423.0,79000.0,30076.0,24107.0,125800.0,2020
honda,fit,2017.0,2018-02-21,hatchback,parf car,auto,73.0,1317.0,4.0,14450.0,36890,16844.0,91000.0,14396.0,5000.0,55800.0,2018
audi,a5,2010.0,2010-07-19,sports car,coe car,auto,155.0,1984.0,5.0,13940.0,33568,20463.0,139831.5,57063.0,57063.0,85000.0,2010
toyota,hiace,2020.0,2021-03-25,van,premium ad car,manual,,2982.0,2.0,13060.0,39589,26823.0,48000.0,28235.0,1412.0,88500.0,2021
toyota,sienta,2019.0,2021-09-10,mpv,"parf car, premium ad car, hybrid cars",auto,73.0,1496.0,1.0,15030.0,46689,42792.0,33400.0,24997.0,11996.0,114800.0,2021
volkswagen,sharan,2015.0,2015-08-27,mpv,"parf car, direct owner sale",auto,147.0,1984.0,4.0,20490.0,60789,31044.0,113000.0,37812.0,44937.0,43800.0,2015
bmw,523i,2010.0,2010-12-22,luxury sedan,"coe car, premium ad car",auto,150.0,2497.0,4.0,15350.0,40714,26213.0,139831.5,43766.0,43766.0,98800.0,2010
audi,a3,2019.0,2019-06-26,luxury sedan,"parf car, premium ad car",auto,85.0,999.0,1.0,14510.0,30009,32291.0,134620.0,22083.0,22917.0,84500.0,2019
mercedes-benz,e200,2016.0,2016-11-22,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,135.0,1991.0,1.0,22720.0,57002,55809.0,92726.0,54809.0,70657.0,88800.0,2016
,forester,2018.0,2018-10-31,suv,parf car,auto,110.0,1995.0,1.0,15330.0,31302,23081.0,129168.0,13395.0,13395.0,73800.0,2018
mercedes-benz,s450l,2017.0,2018-03-12,luxury sedan,"parf car, premium ad car",auto,270.0,2996.0,3.0,35630.0,45289,118864.0,74600.0,102991.0,157384.0,209000.0,2018
honda,civic,2008.0,2010-07-29,sports car,coe car,manual,165.0,1998.0,5.0,22250.0,33568,19727.0,155000.0,32766.0,32766.0,130800.0,2010
,cooper,2010.0,2010-11-08,sports car,"coe car, premium ad car",auto,135.0,1598.0,4.0,10330.0,35200,22460.0,180000.0,29658.0,29658.0,65888.0,2010
honda,shuttle,2018.0,2018-06-26,stationwagon,"parf car, premium ad car, hybrid cars",auto,101.0,1496.0,1.0,15200.0,33900,17162.0,85000.0,21943.0,5000.0,63800.0,2018
suzuki,vitara,2016.0,2017-09-06,suv,parf car,auto,88.0,1586.0,1.0,17030.0,42900,21479.0,81000.0,16762.0,11762.0,60800.0,2017
renault,grand,2018.0,2018-11-13,mpv,"parf car, premium ad car",auto,81.0,1461.0,3.0,14750.0,25556,23611.0,79000.0,25440.0,17616.0,73888.0,2018
honda,n-van,2022.0,2024-01-08,van,"almost new car, premium ad car",auto,,658.0,1.0,9070.0,67599,64691.0,16579.5,17241.0,863.0,86800.0,2024
honda,jazz,2016.0,2017-01-23,hatchback,"parf car, premium ad car",auto,96.0,1498.0,2.0,14430.0,49751,20229.0,82000.0,17792.0,12792.0,42800.0,2017
subaru,xv,2019.0,2020-03-27,suv,"parf car, premium ad car",auto,115.0,1995.0,3.0,14330.0,37705,32310.0,62000.0,14885.0,14885.0,87800.0,2020
kia,cerato,2016.0,2017-02-08,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,95.0,1591.0,1.0,11680.0,47886,20497.0,78231.0,14723.0,14723.0,35800.0,2017
volvo,xc40,2021.0,2021-05-25,suv,parf car,auto,140.0,1969.0,2.0,20980.0,58089,63950.0,63900.0,28666.0,32133.0,160000.0,2021
,amg,2020.0,2023-06-30,suv,"parf car, rare & exotic, almost new car, premium ad car, low mileage car",auto,225.0,1991.0,1.0,28780.0,116000,143821.0,6000.0,56315.0,78999.0,299800.0,2023
audi,a3,2022.0,2022-06-30,luxury sedan,"parf car, hybrid cars",auto,81.0,999.0,1.0,16710.0,74989,83533.0,58000.0,28408.0,31772.0,148888.0,2022
subaru,forester,2017.0,2017-04-21,suv,"parf car, premium ad car",auto,177.0,1998.0,1.0,17230.0,54405,26245.0,99574.0,17931.0,17931.0,58000.0,2017
,altis,2016.0,2017-01-04,mid-sized sedan,"parf car, premium ad car",auto,90.0,1598.0,3.0,13960.0,51507,22809.0,120481.0,16800.0,16800.0,42888.0,2017
